Date,Age,Gender,Marital_Status,Num_Children,Employment_Status,Monthly_Household_Income,Had_Health_Insurance,Insurance_Cover,Last_Hospital_Visit_Months,Had_Health_Insurance_During_Last_Visit,Had_Routine_Checkup,Checkup_Interval_Years,Had_Cancer_Screening,Cancer_Screening_Interval_Years
23/06/2023,31-40,Female,Married,3,Employed,20001-30000,Yes,Nhif,5,Yes,No,,No,
23/06/2023,31-40,Male,Married,2,Employed,20001-30000,Yes,Nhif,4,Yes,No,,No,
23/06/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,VIC Medical Cover,3,No,No,,No,
23/06/2023,31-40,Female,Married,3,Self-employed,0-9999,Yes,,9,Yes,Yes,2,No,3
23/06/2023,18-30,Male,Single,,Unemployed,0-9999,No,,,No,Yes,1,No,1
23/06/2023,31-40,Female,Married,6,Employed,10001-20000,Yes,Yes,12,Yes,Yes,1,Yes,1
23/06/2023,51-60,Male,Divorced,1,Unemployed,10001-20000,Yes,,4,Yes,Yes,3,No,2
23/06/2023,18-30,Male,Single,,Unemployed,,Yes,NHIF,2,No,No,,No,
23/06/2023,31-40,Female,Married,3,Self-employed,10001-20000,No,,6,,No,,No,
23/06/2023,41-50,Male,Married,6,Self-employed,10001-20000,Yes,Nhif,5,Yes,No,,No,
23/06/2023,41-50,Male,Married,4,Employed,20001-30000,Yes,Nhif,7,Yes,No,,No,
23/06/2023,41-50,Female,Married,3,Employed,50001+,Yes,Nhif,1,Yes,No,,No,
23/06/2023,60+,Male,Married,6,Self-employed,40001-50000,No,,2,Yes,Yes,2,No,
23/06/2023,60+,Male,Married,3,Unemployed,10001-20000,No,,5,No,No,,No,
23/06/2023,31-40,Male,Married,2,Employed,30001-40000,Yes,Fitness insurance ,2,Yes,Yes,1,Yes,1
23/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,5,No,No,,No,
23/06/2023,51-60,Male,Married,3,Unemployed,10001-20000,No,,4,No,No,,No,
23/06/2023,60+,Female,Divorced,2,Unemployed,0-9999,No,,6,No,No,,No,
23/06/2023,31-40,Male,Married,1,Self-employed,20001-30000,Yes,Mental health and wellness insurance ,2,Yes,Yes,2,Yes,3
23/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,Yes,No,,No,
23/06/2023,31-40,Male,Married,2,Unemployed,10001-20000,No,,3,No,No,,No,
23/06/2023,31-40,Female,Single,2,Unemployed,10001-20000,No,,2,Yes,Yes,4+,Yes,3
23/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,5,No,No,,No,
23/06/2023,51-60,Female,Married,5,Employed,20001-30000,Yes,Maternity cover ,2,Yes,Yes,2,Yes,2
23/06/2023,31-40,Female,Married,2,Self-employed,10001-20000,No,,4,No,No,,No,
23/06/2023,18-30,Female,Single,,Unemployed,0-9999,No,,5,No,No,,No,
23/06/2023,31-40,Female,Married,1,Unemployed,0-9999,Yes,Nhif,2,Yes,No,,No,
23/06/2023,31-40,Male,Single,,Employed,20001-30000,Yes,Nhif,8,Yes,No,,Yes,4+
23/06/2023,41-50,Female,Married,4,Self-employed,20001-30000,Yes,Nhif,12,Yes,No,,No,
23/06/2023,31-40,Male,Single,,Employed,10001-20000,No,,5,No,No,,No,
23/06/2023,31-40,Male,Single,1,Employed,20001-30000,Yes,Nhif,9,Yes,No,,No,
23/06/2023,18-30,Male,Single,,Employed,10001-20000,No,,36,No,No,,No,
23/06/2023,31-40,Female,Married,2,Self-employed,20001-30000,Yes,Nhif,2,No,No,,No,
23/06/2023,31-40,Male,Married,2,Employed,50001+,Yes,Nhif,3,Yes,No,,Yes,4+
23/06/2023,18-30,Male,Single,,Unemployed,0-9999,No,,,No,No,,No,
23/06/2023,41-50,Female,Divorced,2,Employed,10001-20000,Yes,"
NHIF ",1,Yes,Yes,1,No,
23/06/2023,18-30,Male,Single,0,Unemployed,10001-20000,No,,6,No,No,,No,
23/06/2023,31-40,Female,Married,3,Employed,10001-20000,Yes,NHIF,3,Yes,Yes,1,No,
23/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,22,No,No,,No,
23/06/2023,18-30,Male,Married,1,Employed,0-9999,Yes,NHIF ,8,Yes,No,,No,
23/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,12,No,No,,No,
23/06/2023,60+,Male,Married,7,Employed,10001-20000,Yes,NHIF ,24,Yes,No,,No,
23/06/2023,41-50,Female,Married,7,Self-employed,10001-20000,Yes,NHIF ,6,No,No,,No,
23/06/2023,18-30,Female,Single,1,Unemployed,10001-20000,Yes,NHIF ,2,No,Yes,,No,
23/06/2023,18-30,Female,Single,0,Unemployed,10001-20000,No,,1,No,No,,No,
23/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,No,No,,No,
23/06/2023,60+,Female,Married,8,Self-employed,30001-40000,Yes,,3,No,Yes,3,Yes,3
23/06/2023,41-50,Female,Married,4,Employed,20001-30000,No,,1,No,Yes,2,No,
23/06/2023,31-40,Female,Married,3,Self-employed,30001-40000,No,,2,No,Yes,2,No,
23/06/2023,18-30,Female,Married,1,Employed,10001-20000,No,,1,No,No,,No,
23/06/2023,31-40,Male,Married,3,Self-employed,40001-50000,No,,1,No,No,,No,
23/06/2023,60+,Female,Married,9,Unemployed,0-9999,No,,1,No,Yes,1,Yes,1
23/06/2023,41-50,Male,Married,3,Employed,,,,,,Yes,4+,Yes,4+
23/06/2023,18-30,Male,Single,1,Employed,10001-20000,No,,1,No,No,,No,
23/06/2023,51-60,Male,Married,5,Self-employed,30001-40000,Yes,,3,Yes,Yes,3,Yes,2
23/06/2023,18-30,Female,Divorced,2,Self-employed,20001-30000,No,,2,No,No,,No,
23/06/2023,31-40,Female,Single,2,Self-employed,10001-20000,No,,1,No,No,,No,
23/06/2023,18-30,Male,Single,2,Employed,10001-20000,No,NHIF,1,No,No,,No,
23/06/2023,18-30,Female,Single,2,Unemployed,20001-30000,No,,3,No,No,,No,
23/06/2023,31-40,Female,Married,5,Employed,50001+,Yes,NHIF,2,Yes,No,,No,
23/06/2023,41-50,Female,Married,1,Employed,40001-50000,Yes,NHIF,6,No,No,,No,
23/06/2023,31-40,Female,Married,2,Employed,20001-30000,No,,4,No,No,,No,
23/06/2023,31-40,Female,Married,5,Employed,40001-50000,Yes,NHIF,5,No,No,,No,
23/06/2023,41-50,Female,Married,2,Employed,10001-20000,No,NHIF,5,No,No,,No,
23/06/2023,31-40,Female,Divorced,5,Employed,20001-30000,No,,11,No,No,,No,
24/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,4,No,No,,No,
24/06/2023,31-40,Male,Married,1,Self-employed,40001-50000,Yes,NHIF ,2,Yes,Yes,1,No,
24/06/2023,51-60,Male,Divorced,3,Unemployed,0-9999,Yes,NHIF ,1,Yes,Yes,1,No,
24/06/2023,60+,Female,Divorced,2,Self-employed,50001+,Yes,NHIF ,5,Yes,No,,No,
24/06/2023,41-50,Male,Married,2,Employed,50001+,Yes,NHIF ,8,Yes,Yes,2,No,
24/06/2023,51-60,Female,Married,2,Employed,40001-50000,Yes,NHIF ,3,Yes,Yes,2,No,
24/06/2023,31-40,Male,Married,2,Employed,10001-20000,Yes,Britam ,5,Yes,No,,No,
24/06/2023,41-50,Female,Married,2,Employed,50001+,Yes,NHIF ,2,Yes,Yes,1,No,2
24/06/2023,41-50,Male,Married,2,Self-employed,50001+,Yes,NHIF ,1,Yes,Yes,2,Yes,1
24/06/2023,31-40,Male,Divorced,1,Unemployed,0-9999,Yes,APA,2,Yes,Yes,1,Yes,1
24/06/2023,51-60,Female,Married,9,Unemployed,0-9999,No,,3,No,No,,No,
24/06/2023,41-50,Female,Divorced,4,Self-employed,10001-20000,Yes,NHIF,4,No,No,,No,
24/06/2023,18-30,Female,Single,,Unemployed,0-9999,No,,8,No,No,,No,
24/06/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,NHIF,1,No,No,,No,
24/06/2023,31-40,Male,Married,,Unemployed,0-9999,No,,5,No,No,,No,
24/06/2023,18-30,Female,Married,1,Employed,10001-20000,Yes,NHIF,3,No,Yes,2,No,
24/06/2023,60+,Female,Single,7,Unemployed,0-9999,No,,2,No,No,,No,
24/06/2023,51-60,Female,Married,3,Employed,20001-30000,Yes,NHIF,5,Yes,No,,No,
24/06/2023,18-30,Male,Single,,Employed,0-9999,Yes,NHIF,1,No,No,,No,
24/06/2023,,,,,,,,,,,,,,
24/06/2023,51-60,Male,Married,7,Unemployed,0-9999,No,,2,No,No,,No,
24/06/2023,60+,Female,Married,4,Self-employed,0-9999,No,,3,No,No,,No,
24/06/2023,31-40,Female,Divorced,2,Unemployed,0-9999,No,,9,No,No,,No,3
24/06/2023,31-40,Male,Married,5,Employed,50001+,Yes,NHIF ,5,Yes,Yes,4+,Yes,4+
24/06/2023,18-30,Male,Single,0,Employed,10001-20000,Yes,NHIF ,8,No,Yes,2,Yes,2
24/06/2023,51-60,Female,Married,9,Self-employed,50001+,No,,9,No,No,,No,
24/06/2023,41-50,Male,Married,5,Self-employed,50001+,Yes,NHIF ,9,No,Yes,1,No,
24/06/2023,51-60,Female,Married,5,Unemployed,40001-50000,No,,5,No,No,,No,
24/06/2023,51-60,Female,Single,5,Unemployed,0-9999,No,,5,No,No,,No,
24/06/2023,41-50,Male,Single,0,Unemployed,,Yes,Nhif ,5,Yes,No,,Yes,3
24/06/2023,60+,Female,Married,5,Unemployed,20001-30000,No,,15,No,No,,No,4+
24/06/2023,51-60,Female,Single,5,Unemployed,0-9999,No,,8,No,No,,No,2
24/06/2023,31-40,Male,Married,5,Employed,0-9999,Yes,NHIF ,6,Yes,Yes,2,Yes,2
24/06/2023,31-40,Female,Married,8,Unemployed,10001-20000,Yes,NHIF ,5,Yes,Yes,1,Yes,2
24/06/2023,41-50,Male,Single,,Employed,10001-20000,No,,9,No,No,,No,
24/06/2023,31-40,Female,Single,5,Employed,40001-50000,Yes,Nhif ,5,Yes,Yes,1,Yes,3
24/06/2023,41-50,Male,Married,8,Self-employed,50001+,Yes,NHIF ,15,No,No,,No,
24/06/2023,60+,Female,Married,11,Unemployed,0-9999,No,,5,No,No,,No,3
24/06/2023,41-50,Male,Single,5,Unemployed,0-9999,Yes,Nhif ,5,Yes,Yes,2,Yes,2
24/06/2023,31-40,Female,Single,2,Employed,0-9999,Yes,NHIF ,5,Yes,No,,No,
24/06/2023,31-40,Male,Married,5,Unemployed,0-9999,Yes,CIC ,9,Yes,Yes,3,No,
24/06/2023,41-50,Female,Divorced,9,Unemployed,0-9999,Yes,NHIF ,16,Yes,No,,No,
24/06/2023,51-60,Female,Divorced,5,Employed,10001-20000,Yes,NHIF,2,Yes,Yes,1,Yes,1
24/06/2023,18-30,Male,Single,0,Employed,10001-20000,Yes,NHIF,6,Yes,No,,No,
24/06/2023,18-30,Male,Single,1,Employed,10001-20000,Yes,NHIF ,14,Yes,No,,No,
24/06/2023,18-30,Male,Married,1,Employed,10001-20000,Yes,NHIF ,2,Yes,No,,No,
24/06/2023,41-50,Male,Married,6,Self-employed,20001-30000,Yes,NHIF ,20,Yes,No,,No,
24/06/2023,51-60,Female,Divorced,9,Employed,0-9999,Yes,NHIF ,1,No,No,,No,
24/06/2023,18-30,Female,Married,1,Unemployed,10001-20000,Yes,NHIF ,7,Yes,Yes,1,No,
24/06/2023,51-60,Female,Divorced,4,Employed,10001-20000,Yes,NHIF ,1,Yes,Yes,1,Yes,1
24/06/2023,51-60,Male,Married,5,Employed,20001-30000,Yes,NHIF ,20,Yes,No,,No,
24/06/2023,41-50,Female,Divorced,2,Self-employed,10001-20000,Yes,NHIF ,2,Yes,No,,No,
24/06/2023,18-30,Female,Married,2,Employed,10001-20000,Yes,NHIF ,5,Yes,Yes,2,No,
25/06/2023,18-30,Female,Married,1,Unemployed,0-9999,No,,5,No,No,,No,
25/06/2023,41-50,Male,Married,7,Self-employed,40001-50000,Yes,Personal insurance ,5,Yes,Yes,2,No,
25/06/2023,18-30,Male,Single,0,Unemployed,0-9999,Yes,Nhif,2,No,No,,No,
25/06/2023,18-30,Female,Married,0,Employed,50001+,Yes,NHIF ,3,Yes,Yes,2,Yes,2
25/06/2023,18-30,Male,Married,2,Unemployed,10001-20000,No,,6,No,No,,No,
25/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,3,No,No,,No,
25/06/2023,31-40,Male,Married,2,Employed,20001-30000,Yes,Nhif ,9,Yes,Yes,2,No,
25/06/2023,31-40,Female,Married,1,Employed,40001-50000,Yes,NHIF ,2,Yes,Yes,2,Yes,2
25/06/2023,31-40,Female,Married,5,Employed,40001-50000,Yes,Personal insurance ,3,Yes,Yes,2,Yes,2
25/06/2023,31-40,Male,Married,2,Employed,50001+,Yes,Personal insurance ,8,Yes,Yes,4+,No,
25/06/2023,18-30,Female,Single,,Unemployed,0-9999,No,,5,No,No,,No,
25/06/2023,31-40,Female,Married,4,Self-employed,0-9999,No,,2,No,No,,No,
25/06/2023,31-40,Female,Single,4,Unemployed,0-9999,No,,4,No,No,,No,
25/06/2023,60+,Female,Single,2,Self-employed,0-9999,No,1,1,No,No,,No,
25/06/2023,31-40,Male,Married,6,Employed,10001-20000,No,,4,No,No,,No,
25/06/2023,18-30,Female,Single,,Unemployed,0-9999,No,,8,No,No,,No,
25/06/2023,41-50,Male,Single,4,Unemployed,0-9999,No,,6,No,No,,No,
25/06/2023,31-40,Male,Married,1,Employed,10001-20000,Yes,NHIF,1,No,No,,No,
26/06/2023,18-30,Male,Single,0,Employed,10001-20000,Yes,NHIF,16,No,No,,No,
26/06/2023,31-40,Male,Married,4,Self-employed,10001-20000,Yes,NHIF,2,Yes,No,,No,
26/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,6,No,No,,No,
26/06/2023,31-40,Male,Married,2,Self-employed,20001-30000,No,,3,No,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,1,No,No,,No,
26/06/2023,41-50,Female,Divorced,1,Employed,20001-30000,Yes,NHIF,2,Yes,No,,No,
26/06/2023,31-40,Male,Married,3,Self-employed,20001-30000,Yes,NHIF,0.6,No,No,,No,
26/06/2023,51-60,Male,Divorced,5,Self-employed,0-9999,Yes,Makueni care,1,No,No,,No,
26/06/2023,18-30,Female,Single,0,Unemployed,0-9999,Yes,Makueni care,4,No,No,,No,
26/06/2023,18-30,Female,Married,1,Unemployed,0-9999,Yes,NHIF,1,No,Yes,1,No,
26/06/2023,31-40,Male,Divorced,1,Unemployed,10001-20000,Yes,NHIF,1,No,No,,No,
26/06/2023,18-30,Female,Single,,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,31-40,Male,Single,,Self-employed,10001-20000,Yes,HEALTH,5,Yes,Yes,1,No,
26/06/2023,31-40,Male,Married,2,Self-employed,20001-30000,Yes,HEALTH CARE,1,Yes,Yes,1,No,
26/06/2023,18-30,Male,Single,,Self-employed,0-9999,No,,5,No,No,,No,
26/06/2023,41-50,Female,Married,3,Employed,20001-30000,Yes,NHIF,2,Yes,Yes,2,Yes,1
26/06/2023,18-30,Male,Single,,Self-employed,10001-20000,Yes,NHIF,4,Yes,Yes,1,Yes,2
26/06/2023,31-40,Female,Divorced,3,Unemployed,0-9999,No,,2,No,Yes,1,Yes,2
26/06/2023,31-40,Male,Married,2,Self-employed,40001-50000,Yes,NHIF,2,Yes,No,,No,
26/06/2023,60+,Female,Married,4,Unemployed,20001-30000,Yes,NHIF,0.5,Yes,Yes,1,Yes,4+
26/06/2023,18-30,Male,Married,2,Self-employed,20001-30000,Yes,NHIF,1,No,No,,No,
26/06/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,NHIF,1,Yes,Yes,1,No,
26/06/2023,31-40,Male,Married,2,Employed,10001-20000,Yes,NHIF,8,No,Yes,3,No,
26/06/2023,18-30,Male,Single,,Self-employed,10001-20000,Yes,COOPERATIVE BANK COVER,7,Yes,Yes,1,No,
26/06/2023,18-30,Female,Single,0,Self-employed,20001-30000,Yes,NHIF,5,Yes,Yes,1,Yes,4+
26/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,4,No,No,,No,
26/06/2023,51-60,Male,Married,4,Self-employed,50001+,Yes,"NHIF
Jubilee ",6,Yes,Yes,1,No,
26/06/2023,41-50,Female,Married,4,Unemployed,50001+,Yes,NHIF,10,Yes,No,,No,
26/06/2023,18-30,Female,Married,2,Unemployed,10001-20000,Yes,NHIF,11,Yes,No,,No,
26/06/2023,18-30,Male,Married,2,Employed,30001-40000,Yes,NHIF,6,Yes,No,,No,
26/06/2023,18-30,Female,Single,0,Unemployed,,No,,3,No,No,,No,
26/06/2023,31-40,Female,Married,2,Self-employed,20001-30000,Yes,NHIF,6,Yes,No,,No,
26/06/2023,18-30,Female,Married,2,Self-employed,20001-30000,Yes,NHIF ,6,Yes,No,,No,
26/06/2023,31-40,Female,Married,2,Self-employed,30001-40000,Yes,NHIF,8,Yes,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,18,No,No,,No,
26/06/2023,31-40,Female,Married,3,Self-employed,20001-30000,Yes,NHIF ,9,Yes,No,,No,
26/06/2023,31-40,Male,Married,2,Self-employed,20001-30000,No,,1,No,No,,No,
26/06/2023,60+,Male,Married,5,Unemployed,0-9999,Yes,NHIF,1,Yes,Yes,1,Yes,4+
26/06/2023,31-40,Male,Married,5,Employed,10001-20000,Yes,CIC ,9,No,No,,No,
26/06/2023,31-40,Male,Married,3,Employed,20001-30000,Yes,Minet,6,Yes,Yes,2,Yes,2
26/06/2023,41-50,Female,Divorced,3,Employed,50001+,Yes,Britam,5,Yes,Yes,2,Yes,3
26/06/2023,41-50,Male,Married,5,Self-employed,50001+,Yes,Minet,5,Yes,Yes,3,Yes,3
26/06/2023,60+,Female,Married,5,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,41-50,Male,Married,5,Unemployed,0-9999,No,,8,No,Yes,2,No,
26/06/2023,41-50,Male,Divorced,0,Employed,0-9999,Yes,Minet,1,Yes,No,,No,4+
26/06/2023,60+,Female,Single,0,Unemployed,0-9999,No,,2,No,No,,Yes,1
26/06/2023,18-30,Male,,0,Unemployed,0-9999,Yes,NHIF ,9,Yes,Yes,4+,Yes,4+
26/06/2023,31-40,Male,Married,3,Self-employed,20001-30000,Yes,Heritage insurance ,4,Yes,Yes,2,Yes,2
26/06/2023,51-60,Male,Single,0,Employed,0-9999,Yes,NHIF ,5,Yes,Yes,1,No,
26/06/2023,31-40,Male,Divorced,5,Unemployed,0-9999,No,,2,No,No,,Yes,2
26/06/2023,41-50,Male,Married,5,Unemployed,10001-20000,Yes,NHIF ,5,No,No,,No,4+
26/06/2023,51-60,Male,Divorced,8,Self-employed,50001+,No,,5,No,No,,Yes,3
26/06/2023,60+,Female,Married,8,Self-employed,40001-50000,No,,20,No,No,,Yes,4+
26/06/2023,31-40,Male,Single,5,Unemployed,10001-20000,Yes,Minet ,2,Yes,Yes,3,Yes,4+
26/06/2023,31-40,Female,Married,8,Unemployed,0-9999,Yes,CIC ,2,Yes,Yes,1,Yes,1
26/06/2023,60+,Female,Married,2,Unemployed,10001-20000,No,,2,No,No,,Yes,4+
26/06/2023,51-60,Male,Divorced,2,Unemployed,10001-20000,Yes,Hif,8,Yes,No,,No,
26/06/2023,41-50,Male,Married,5,Employed,10001-20000,Yes,NHIF ,5,Yes,Yes,2,Yes,3
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,3,No,No,,No,
26/06/2023,60+,Male,Married,7,Unemployed,10001-20000,Yes,NHIF ,1,Yes,No,,Yes,4+
26/06/2023,41-50,Male,Married,2,Self-employed,20001-30000,Yes,NHIF ,3,Yes,No,,Yes,4+
26/06/2023,18-30,Female,Single,0,Self-employed,10001-20000,No,,3,No,No,,No,
26/06/2023,18-30,Female,Married,2,Self-employed,10001-20000,No,,5,No,Yes,1,No,
26/06/2023,31-40,Female,Married,3,Employed,40001-50000,Yes,Madison,8,Yes,Yes,3,Yes,2
26/06/2023,31-40,Male,Married,3,Employed,40001-50000,Yes,APA,2,Yes,Yes,2,Yes,2
26/06/2023,41-50,Male,Married,4,Unemployed,20001-30000,Yes,NHIF,7,Yes,No,,No,
26/06/2023,18-30,Female,Single,0,Self-employed,10001-20000,Yes,NHIF ,5,Yes,Yes,3,Yes,2
26/06/2023,41-50,Female,Married,3,Self-employed,10001-20000,No,,2,No,No,,Yes,4+
26/06/2023,51-60,Male,Married,4,Employed,20001-30000,Yes,Jubilee ,6,No,Yes,2,No,
26/06/2023,60+,Male,Married,6,Self-employed,10001-20000,No,,1,No,No,,No,
26/06/2023,18-30,Female,Single,0,Self-employed,20001-30000,Yes,NHIF ,1,Yes,No,,No,1
26/06/2023,18-30,Female,Single,0,Unemployed,10001-20000,No,,8,No,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,6,No,No,,No,
26/06/2023,31-40,Female,Married,2,Employed,20001-30000,Yes,CIC insurance,5,No,Yes,1,No,
26/06/2023,41-50,Male,Married,3,Self-employed,40001-50000,No,,9,No,No,,No,
26/06/2023,51-60,Female,Married,4,Employed,20001-30000,Yes,NHIF,8,Yes,Yes,3,No,
26/06/2023,60+,Male,Divorced,5,Self-employed,40001-50000,No,,6,No,No,,No,
26/06/2023,31-40,Female,Married,3,Employed,20001-30000,Yes,NHIF,8,No,Yes,4+,No,
26/06/2023,41-50,Female,Married,6,Employed,20001-30000,No,,10,No,No,,Yes,1
26/06/2023,51-60,Female,Divorced,4,Self-employed,40001-50000,Yes,APA insurance,12,Yes,No,,No,
26/06/2023,60+,Female,Married,9,Self-employed,50001+,Yes,APA insurance,11,No,No,,No,
26/06/2023,18-30,Male,Single,1,Self-employed,50001+,No,,13,No,No,,No,
26/06/2023,18-30,Female,Single,1,Self-employed,20001-30000,Yes,Jubilee insurance,10,Yes,Yes,2,No,
26/06/2023,31-40,Female,Married,2,Employed,40001-50000,Yes,Directline insurance,5,Yes,No,,No,
26/06/2023,41-50,Female,Married,3,Employed,40001-50000,Yes,NHIF,16,Yes,Yes,3,No,
26/06/2023,51-60,Male,Married,4,Employed,50001+,No,,6,No,No,,No,
26/06/2023,60+,Female,Married,6,Employed,50001+,No,,11,No,Yes,3,No,
26/06/2023,41-50,Male,Married,4,Employed,20001-30000,Yes,Directline insurance,10,Yes,Yes,1,No,
26/06/2023,51-60,Female,Married,5,Self-employed,50001+,Yes,NHIF,8,Yes,Yes,2,Yes,1
26/06/2023,60+,Male,Divorced,4,Unemployed,10001-20000,Yes,APA insurance,9,Yes,Yes,3,No,
26/06/2023,18-30,Female,Married,1,Self-employed,20001-30000,No,,10,No,No,,No,
26/06/2023,31-40,Female,Married,3,Employed,40001-50000,No,,5,No,Yes,1,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,6,No,No,,No,
26/06/2023,31-40,Female,Married,2,Unemployed,10001-20000,Yes,NHIF,8,Yes,No,,No,
26/06/2023,41-50,Male,Married,4,Employed,50001+,No,,9,No,Yes,1,Yes,2
26/06/2023,51-60,Female,Married,3,Self-employed,50001+,Yes,Jubilee insurance,5,Yes,Yes,4+,No,
26/06/2023,60+,Female,Married,5,Employed,40001-50000,No,,8,No,No,,Yes,2
26/06/2023,31-40,Female,Married,2,Employed,20001-30000,Yes,APA insurance,10,Yes,No,,No,
26/06/2023,18-30,Female,Single,0,Self-employed,40001-50000,No,,7,No,No,,No,
26/06/2023,51-60,Male,Married,3,Self-employed,40001-50000,Yes,Sanlam insurance,4,Yes,Yes,1,No,
26/06/2023,41-50,Male,Divorced,3,Unemployed,0-9999,No,,5,No,No,,No,
26/06/2023,60+,Female,Divorced,4,Self-employed,50001+,Yes,Directline insurance,1,Yes,Yes,3,Yes,4+
26/06/2023,18-30,Male,Single,0,Employed,0-9999,No,,5,No,No,,No,
26/06/2023,31-40,Female,Married,3,Self-employed,20001-30000,Yes,NHIF ,6,Yes,No,,Yes,4+
26/06/2023,41-50,Male,Married,2,Self-employed,20001-30000,No,,3,No,No,,No,
26/06/2023,60+,Female,Married,2,Self-employed,10001-20000,Yes,NHIF ,3,Yes,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,5,No,No,,No,
26/06/2023,31-40,Male,Married,2,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,31-40,Female,Married,2,Unemployed,0-9999,No,,1,No,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,31-40,Male,Married,2,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,51-60,Male,Married,5,Self-employed,20001-30000,No,,1,No,No,,No,
26/06/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,3,No,No,,No,
26/06/2023,31-40,Male,Married,2,Unemployed,10001-20000,No,,5,No,No,,No,
26/06/2023,31-40,Male,Married,4,Unemployed,10001-20000,No,,2,No,No,,No,
26/06/2023,31-40,Female,Single,2,Unemployed,0-9999,No,,2,No,No,,No,
26/06/2023,41-50,Male,Divorced,,Self-employed,20001-30000,Yes,NHIF,5,No,No,,No,
26/06/2023,51-60,Female,Married,2,Unemployed,10001-20000,Yes,CIC,3,Yes,No,,No,
26/06/2023,31-40,Female,Married,2,Employed,20001-30000,Yes,NHIF,2,No,No,,No,
26/06/2023,18-30,Male,Single,,Employed,10001-20000,Yes,NHIF,3,No,No,,No,
26/06/2023,18-30,Male,Married,,Unemployed,10001-20000,No,,6,No,No,,No,
26/06/2023,60+,Female,Married,8,Unemployed,0-9999,Yes,NHIF ,1,Yes,Yes,1,No,
26/06/2023,41-50,Female,Married,3,Employed,50001+,Yes,NHIF,3,Yes,Yes,1,Yes,3
26/06/2023,31-40,Male,Married,3,Employed,50001+,Yes,NHIF,6,No,No,,No,
26/06/2023,31-40,Female,Married,1,Unemployed,10001-20000,Yes,NHIF,2,Yes,No,,No,
26/06/2023,41-50,Male,Married,2,Self-employed,50001+,Yes,NHIF,3,Yes,Yes,1,Yes,4+
26/06/2023,18-30,Male,Married,2,Unemployed,0-9999,No,,1,No,No,,No,
26/06/2023,31-40,Male,Married,1,Self-employed,40001-50000,Yes,NHIF,3,No,No,,No,
26/06/2023,31-40,Female,Married,2,Self-employed,10001-20000,Yes,NHIF ,18,Yes,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,12,No,No,,No,
26/06/2023,41-50,Male,Married,3,Employed,20001-30000,Yes,Madison insurance ,5,Yes,Yes,1,No,
26/06/2023,60+,Male,Married,3,Self-employed,10001-20000,Yes,NHIF ,6,Yes,Yes,1,Yes,2
26/06/2023,18-30,Female,Single,0,Unemployed,0-9999,Yes,NHIF ,19,Yes,No,,No,
26/06/2023,31-40,Male,Married,3,Employed,20001-30000,Yes,NHIF ,5,Yes,No,,No,
26/06/2023,18-30,Male,Single,1,Employed,10001-20000,Yes,NHIF ,5,Yes,No,,No,
26/06/2023,41-50,Male,Married,2,Employed,40001-50000,Yes,APA INSURANCE ,7,Yes,Yes,2,No,
26/06/2023,31-40,Female,Single,2,Self-employed,20001-30000,Yes,NHIF ,3,Yes,No,,No,
26/06/2023,18-30,Female,Single,1,Self-employed,0-9999,No,,24,No,No,,No,
26/06/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,11,No,No,,No,
26/06/2023,18-30,Male,Married,0,Self-employed,10001-20000,No,,6,No,No,,No,
26/06/2023,60+,Male,Married,3,Unemployed,0-9999,Yes,NHIF,6,No,Yes,1,No,
26/06/2023,51-60,Female,Married,2,Unemployed,10001-20000,Yes,Makueni care,5,No,No,,Yes,4+
26/06/2023,41-50,Male,Married,4,Self-employed,50001+,Yes,Makueni care ,1,No,No,,No,
26/06/2023,41-50,Female,Married,3,Self-employed,10001-20000,Yes,NHIF,3,Yes,Yes,1,Yes,4+
